ISIN,WKN,Bezeichnung,Anlagegruppe,Anlageuniversum
DE000LS9NUS8,LS9NUS,Dividentitis,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9NUT6,LS9NUT,"Rohstoffe u. New Energy I Select","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9NUU4,LS9NUU,"Moeglichkeiten Nachhaltig Global","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9NUW0,LS9NUW,"RFD Alpha Stocks  ","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9NUX8,LS9NUX,"Next Global DG","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9NUZ3,LS9NUZ,"Nitty-Gritty Bitcoin 2019","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9NV60,LS9NV6,"Precious Metals Security","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9NV78,LS9NV7,"WORLD ECONOMY INTELLIGENCE SYS.","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9NV94,LS9NV9,"DEGI HARVESTER","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9NWA2,LS9NWA,"Auri GOLD","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9NWE4,LS9NWE,Lean-Strategie,"sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9NWG9,LS9NWG,"TOP Aktien Trends","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9NWH7,LS9NWH,Immofolio,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9NWJ3,LS9NWJ,"Triple Momentum ETF-Rotation","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9NWK1,LS9NWK,"Bambus Ultra","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9NWL9,LS9NWL,"Feel good Investment","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9NWM7,LS9NWM,"Cloud Software High Tech Stocks","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9NWP0,LS9NWP,"BIO x KLIMA x UMWELT x FAIR","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9NWQ8,LS9NWQ,"CRYPTO CASH","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9NWS4,LS9NWS,"Unterbewertete Wachstumswerte","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9NXD4,LS9NXD,Alchemy_TopTen,"sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9NXF9,LS9NXF,"JA - Hebel Langfristig","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9NXG7,LS9NXG,YellowRock,"sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9NXH5,LS9NXH,"Hebel auf Bund und Aktienwerte ","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9NXJ1,LS9NXJ,Potentialwerte,"sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9NXP8,LS9NXP,"TRADE WOLF","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9NXQ6,LS9NXQ,NasdaqwerteUndGold,"sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9NXR4,LS9NXR,Aktien-Chance,"sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9NXS2,LS9NXS,"Crypto Call","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9NXT0,LS9NXT,AA-Extreme-Trading,"sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9NXU8,LS9NXU,"FANG die Zukunft","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9NXV6,LS9NXV,"All Trade","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9NXW4,LS9NXW,"Multi Asset - O","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9NXX2,LS9NXX,"XL Long-Short gehebelt ","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9NXY0,LS9NXY,"Chancen Long-Short","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9NYA8,LS9NYA,"Aktienanlage und Tageshandel","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9NYB6,LS9NYB,"Quality Leveraged","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9NYD2,LS9NYD,"Small fast Dachs ","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9NYE0,LS9NYE,"Dividende und Wachstum Invest","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9NYF7,LS9NYF,"JA - Aktien Langfristig ","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9NYG5,LS9NYG,oachkatzl,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9NYH3,LS9NYH,"Trendstarke Aktien mit Zukunft","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9NYJ9,LS9NYJ,Aktien-Dauerbrenner,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9NYK7,LS9NYK,"Global ETF- and Fund-Values","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9NYL5,LS9NYL,"Global Invest and Crypto ","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9NYM3,LS9NYM,"Future Cannabis wide open","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9NYN1,LS9NYN,"BuY and HolD X Strategie","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9NYP6,LS9NYP,"Werte mit Gewinnchancen ","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9NYQ4,LS9NYQ,"15Jahre Buy and Hold","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9NYR2,LS9NYR,"CleanEnergy Concept RaKAM","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9NYS0,LS9NYS,"Schildkroeten Invest. Strategie ","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9NYT8,LS9NYT,"Zukunft in der Gegenwart","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9NYU6,LS9NYU,"Chancen Long","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9NYV4,LS9NYV,"Value Momentum International","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9NYW2,LS9NYW,"Schimpansen-Strategie Welt 100","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9NYY8,LS9NYY,"LV Value und Chancen ","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9NZA5,LS9NZA,"CLIMBER base select","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9NZB3,LS9NZB,"Modifizierte Momentumstrategie  ","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9NZC1,LS9NZC,Weatherproof,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9NZE7,LS9NZE,"Minenperlen des Edelmetallozeans","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9NZF4,LS9NZF,"4D Global Invest","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9NZG2,LS9NZG,"ROI FRANCE SELECT","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9NZH0,LS9NZH,"New Sector","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9NZJ6,LS9NZJ,Kurssignale,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9NZK4,LS9NZK,"Multi Asset - B","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9NZL2,LS9NZL,"Income vs. High Risk","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9NZM0,LS9NZM,"Top Ruestungswerte Global","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9NZN8,LS9NZN,"Geduld und Spucke","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9NZQ1,LS9NZQ,"Langzeit Investment","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9NZR9,LS9NZR,"FAST-GROWER ","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9NZT5,LS9NZT,"Strategie nach Gerd  Kommer ","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9NZU3,LS9NZU,"Sehr bekannte Kryptowaehrung","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9NZV1,LS9NZV,"Quick Asset Growth","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9NZW9,LS9NZW,"Performance von Kryptowaehrung","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9NZY5,LS9NZY,"Crypto Multi Invest","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9NZZ2,LS9NZZ,"FalkenInvesting Stockpicker","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PAA3,LS9PAA,H-DAX-WERTE-HUNTER,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PAC9,LS9PAC,"ROGO Growth Leaders","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PAD7,LS9PAD,"Ideas and Solutions","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PAE5,LS9PAE,"CHI Top Finance","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PAF2,LS9PAF,"Dividenden aus aller Welt","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PAG0,LS9PAG,"Exodus Pure Shares","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PAJ4,LS9PAJ,LangfristigUnternehmerischDenken,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PAM8,LS9PAM,"sonnenbrille 360 Grad","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PAN6,LS9PAN,"What A Trend","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PAQ9,LS9PAQ,"Diversified Strategy","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PAR7,LS9PAR,"KISS - Keep It Simple Stupid","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PAS5,LS9PAS,"Voll im Trend - Trendaktien","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PAT3,LS9PAT,"Aktiv gehandelt","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PAU1,LS9PAU,"Science Fiction Technologien","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PAV9,LS9PAV,"Klassik und Innovation","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PAW7,LS9PAW,"Biotech Health Pharma longgrowth","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PAX5,LS9PAX,"SaaS Cloud Software","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PAY3,LS9PAY,"Global investieren mit System ","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PAZ0,LS9PAZ,"LaWeTrAn-Aktien für die Ewigkeit","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PBA1,LS9PBA,"Werte mit Zukunftspotential","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PBB9,LS9PBB,"TraderFox Fish Farmer Top-5","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PBC7,LS9PBC,"Predictable Consumer Stocks","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PBD5,LS9PBD,"Gelassen Investieren","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PBE3,LS9PBE,"WeiserStein ","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PBG8,LS9PBG,"BI Global Asset","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PBH6,LS9PBH,"China Hightech","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PBJ2,LS9PBJ,"Algopick Capital Allocators","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PBR5,LS9PBR,MeineStrategie,"sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9PBS3,LS9PBS,Mirogo,"sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9PBU9,LS9PBU,MaxYield_LongShortLeverage,"sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9PBV7,LS9PBV,"German Stock Momentum Selection","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9PBW5,LS9PBW,NEUROKI_DE,"sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9PBX3,LS9PBX,"AI DAX Werte Trading","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9PBY1,LS9PBY,Quadrans,"sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9PCA9,LS9PCA,"CC Bioinvesting","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9PCC5,LS9PCC,"Handelsuniversum nach Ichimoku","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9PCE1,LS9PCE,"Paganini XXIV","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9PCF8,LS9PCF,"Trendfolge und Dividende","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9PCG6,LS9PCG,"TOP Trading Strategies","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9PCH4,LS9PCH,Trendfolge-Projekt,"sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9PCJ0,LS9PCJ,LevTrendLong,"sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9PCK8,LS9PCK,"MCM Investment Europe T 1.0","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9PCL6,LS9PCL,"Trend Surfing Extreme ","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9PCN2,LS9PCN,"Longbreath Pick Invests","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9PCQ5,LS9PCQ,"Joe Invest - Dreierlei","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9PCR3,LS9PCR,Assetklassen_langfristig,"sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9PCS1,LS9PCS,Money2work,"sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9PCT9,LS9PCT,"Konservatives Progressieren","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9PCU7,LS9PCU,"Hebeltrading kurz- mittelfristig","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9PCV5,LS9PCV,Heldenrat-Aktien-Investment,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PCW3,LS9PCW,"quant-Momentum extendet","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PCX1,LS9PCX,"BigBull 25","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PDA7,LS9PDA,"Out of Rosenheim","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PDB5,LS9PDB,"Master of Industrie 4.0 ","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PDC3,LS9PDC,"All Weather and Low PE","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PDD1,LS9PDD,"Top MediTech Aktien Global","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PDE9,LS9PDE,"Kryptonaut Plus","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PDG4,LS9PDG,"Megatrend Health Life Science","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PDH2,LS9PDH,"Quality Growth nach W. Buffett","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PDJ8,LS9PDJ,"Trendmomentum System US","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PDK6,LS9PDK,"Jausche stockpicks ","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PDM2,LS9PDM,Wachstums-Aktien,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PDN0,LS9PDN,"TOP Aktien Trends Small","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PDP5,LS9PDP,Global-Trendfolge,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PDQ3,LS9PDQ,"Solide Investments","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PDS9,LS9PDS,"Finanzelefant Alpha","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PDT7,LS9PDT,"Momentane Outperformer","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PDU5,LS9PDU,"Stockpicking Levermann-Angelehnt","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PDV3,LS9PDV,"Langfristige Anlagestrategien","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PDX9,LS9PDX,"Ungehoerig ","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PDY7,LS9PDY,"EMVPL Invest","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PDZ4,LS9PDZ,"Vier Jahreszeiten Global","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PEA5,LS9PEA,TRADESHARK,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PEB3,LS9PEB,"World of Mining","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PED9,LS9PED,"USA Favoriten","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PEE7,LS9PEE,"4D Chinafrica","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PEF4,LS9PEF,"Normatros Performance","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PEG2,LS9PEG,SECRETUM,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PEH0,LS9PEH,"cashless payments","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PEJ6,LS9PEJ,"Value und Momentum Ansatz","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PEK4,LS9PEK,DerSenator,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PEL2,LS9PEL,"EFKR 20 zu 20 mit Cost Average","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PEM0,LS9PEM,Dividendgrowth,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PEN8,LS9PEN,"Crypto Megaboom","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PER9,LS9PER,"Income Vs High Vola Europe","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PES7,LS9PES,"Innovative und Aristokraten","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PET5,LS9PET,"Aktien und ETF Werte langfristig","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PEU3,LS9PEU,"Golden Butterfly","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PEV1,LS9PEV,"Performance Star Defensiv","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PEW9,LS9PEW,HighWaterMark,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PEY5,LS9PEY,Planet25,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PFA2,LS9PFA,"Taktische Asset Allocation ","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PFB0,LS9PFB,"Gebert Indikator mit RSL","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PFZ9,LS9PFZ,"LyncTrader Tap","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9PGA0,LS9PGA,Andilync,"sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9PGB8,LS9PGB,"IM Research","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9PGE2,LS9PGE,BanoundGeorg,"sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9PGF9,LS9PGF,"Handelssystem Daily","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9PGH5,LS9PGH,Wienerwein,"sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9PGJ1,LS9PGJ,"Woodpecker Active Trading","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9PGK9,LS9PGK,Krisen-als-Chancen,"sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9PGL7,LS9PGL,"Saisonale Strategien","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9PGM5,LS9PGM,"Long Short Wirtschaftsabschwung","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9PGN3,LS9PGN,"Extra Dividende","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9PGQ6,LS9PGQ,"Chancen flexibel ergreifen","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9PGR4,LS9PGR,"Out of Rosenheim - hedgeable","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9PGS2,LS9PGS,"Baron Bano","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9PGT0,LS9PGT,"Mobile Payment Future","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PGU8,LS9PGU,GermanAllStars,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PGV6,LS9PGV,"Langfristanlage mit Substanz","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PGW4,LS9PGW,"Gebert Strategie - mit DAX-ETFs","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PGX2,LS9PGX,"KoVa Strategie","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PGY0,LS9PGY,"Champions Invest","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PHA8,LS9PHA,"AR Zukunftstechnologien","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PHB6,LS9PHB,"Optimal DynamiX","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PHC4,LS9PHC,"EL - Sharpe Ratio","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PHD2,LS9PHD,"EMEAN bonus rolling","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PHE0,LS9PHE,"Traderama Traders Quant Germany","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PHF7,LS9PHF,"EL - Digi-Economy ","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PHG5,LS9PHG,"Wertfest ","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PHH3,LS9PHH,"FNI Triple Three Growth Shares","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PHJ9,LS9PHJ,"Dynamic Asset Growth","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PHK7,LS9PHK,"Werte nach Levy","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PHL5,LS9PHL,"Renditezone Global Ausgewogen","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9PHM3,LS9PHM,"SAAS B2B","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
