ISIN,WKN,Bezeichnung,Anlagegruppe,Anlageuniversum
US48253L2051,A2QAHR,"KLX ENERGY SERV.   DL-, 01","Aktien USA","Aktien USA Select"
US48265W1080,A0YGKY,"K+S AG SP.ADR 1/2/O.N.","Aktien Deutschland","Aktien MDAX"
US48268K1016,922613,"KT CORP. ADR 1/2/SW 5000","Aktien USA","Aktien USA Select"
US48282T1043,884567,"KADANT INC.        DL-, 01","Aktien USA","Aktien USA Select"
US4830077040,A0J4J3,"KAISER ALUM.CORP. DL-, 01","Aktien USA","Aktien USA Select"
US4831192020,A3DWPS,"KALA PHARMACEUT. DL-, 001","Aktien USA","Aktien USA Select"
US4834671061,A2QR0G,"KALTURA INC.   DL -, 0001","Aktien USA","Aktien USA Select"
US4834971032,A2DG49,"KALVISTA PHARMA.  DL-, 001","Aktien USA","Aktien USA Select"
US4835481031,861220,"KAMAN CORP.-COM.     DL 1","Aktien USA","Aktien USA Select"
US4837091010,A0M9BA,"KANDI TECHNOL.GRP DL-, 001","Aktien International","Aktien International"
US48553T1060,A3CR8G,"KANZHUN LTD SP.ADS/2 CL.A","Aktien International","Aktien International"
US48563L1017,A2PTTD,"KARAT PACKAGING  DL -, 001","Aktien USA","Aktien USA Select"
US48576U1060,A1W77U,"KARYOPHARM THERAP.DL-0001","Aktien USA","Aktien USA Select"
US48581R2058,A2QD9Y,"KASPI.KZ (SP.GDR REG.S)/1","Aktien International","Aktien International"
US4858371085,A2QCP2,"KASPIEN HOLDINGS   DL-, 01","Aktien USA","Aktien USA Select"
US48666K1097,876635,"KB HOME              DL 1","Aktien USA","Aktien USA Select"
US4878361082,853265,"KELLOGG CO.       DL -, 25","Aktien USA","Aktien Dow Jones"
US4881522084,871732,"KELLY SERVS INC. A DL 1","Aktien USA","Aktien USA Select"
US4884011002,A1JEFA,"KEMPER CORP.       DL-, 10","Aktien USA","Aktien USA Select"
US4884452065,A2QLX7,"KEMPHARM INC.    DL-, 0001","Aktien USA","Aktien USA Select"
US4891701009,855783,"KENNAMETAL INC.   DL 1, 25","Aktien USA","Aktien USA Select"
US4893981070,A0YFMB,"KENNEDY-WILSON   DL-, 0001","Aktien USA","Aktien USA Select"
US49271V1008,A2JQPZ,"KEURIG DR PEPPER   DL-, 01","Aktien USA","Aktien USA Select"
US4932671088,869353,KEYCORP,"Aktien USA","Aktien USA Select"
US49338L1035,A12B6J,"KEYSIGHT TECHNOLOGIES INC.","Aktien USA","Aktien USA Select"
US49372L1008,A2JPE7,"KEZAR LIFE SCIENC.DL-, 001","Aktien USA","Aktien USA Select"
US4937321010,896864,"KFORCE INC.        DL-, 01","Aktien USA","Aktien USA Select"
US4942741038,881074,"KIMBALL INTL B   DL-, 3125","Aktien USA","Aktien USA Select"
US49427F1084,905164,"KILROY REALTY CORP.DL-, 01","Aktien USA","Aktien USA Select"
US49428J1097,A12EMH,"KIMBALL ELECTRONICS","Aktien USA","Aktien USA Select"
US49435R1023,A2DNR8,"KIMBELL RTY PARTNERS L.P.","Aktien USA","Aktien USA Select"
US4943681035,855178,"KIMBERLY-CLARK    DL 1, 25","Aktien USA","Aktien Dow Jones"
US49446R1095,883111,"KIMCO REALTY       DL-, 01","Aktien USA","Aktien USA Select"
US49456B1017,A1H6GK,"KINDER MORGAN","Aktien USA","Aktien USA Select"
US49461C1027,A3D2GA,"KINETA INC.","Aktien USA","Aktien USA Select"
US49639K1016,A2P39A,"KINGS.CLOUD HLD.SP.ADR/15","Aktien International","Aktien International"
US49705R1059,A2QHVT,"KINNATE BIOPHARMA -, 0001","Aktien USA","Aktien USA Select"
US49714P1084,A2APEC,"KINSALE CAP.GRP.INC. -, 01","Aktien USA","Aktien USA Select"
US49721T3095,A3DZ7F,"KIORA PHARMACEUT.  DL-, 01","Aktien USA","Aktien USA Select"
US4972661064,863669,"KIRBY CORP.       DL 0, 10","Aktien USA","Aktien USA Select"
US4976341051,A2QAMN,"KIROMIC BIOPHARMA INC.","Aktien USA","Aktien USA Select"
US49803T3005,A1187P,"KITE REALTY GRP SBI DL-01","Aktien USA","Aktien USA Select"
US4990491049,A2DW9M,"KNIGHT-SWIFT TR. HLDGS A","Aktien USA","Aktien USA Select"
US49926D1090,A1XD6Z,"KNOWLES CORP. REGISTERED SHARES DL -, 01","Aktien USA","Aktien USA Select"
US50015M1099,A2N6P0,"KODIAK SCIENCES  DL-, 0001","Aktien USA","Aktien USA Select"
US5002551043,884195,"KOHL'S CORP.       DL-, 01","Aktien USA","Aktien USA Select"
US5004723038,940936,"KONINKL. PHILIPS ADR -, 20","Aktien USA","Aktien USA Select"
US50050N1037,A2PJSK,"KONTOOR BRANDS INC.","Aktien USA","Aktien USA Select"
US5006001011,888358,"KOPIN CORP.        DL-, 01","Aktien USA","Aktien USA Select"
US50060P1066,A0JC0E,"KOPPERS HOLDINGS   DL-, 01","Aktien USA","Aktien USA Select"
US5006311063,893161,"KOREA EL. PWR ADR 1/2","Aktien USA","Aktien USA Select"
US5006432000,919027,"KORN FERRY        DL -, 01","Aktien USA","Aktien USA Select"
US5006881065,A2PBCB,"KOSMOS ENERGY LTD  DL-, 01","Aktien USA","Aktien USA Select"
US5007541064,A14TU4,"KRAFT HEINZ CO.DL -, 01","Aktien USA","Aktien NASDAQ 100 Select"
US50077B2079,A0YAND,"KRATOS DEF.+SEC.NEW DL001","Aktien USA","Aktien USA Select"
US50101L1061,A3CTLH,"KRISPY KREME DL-, 01","Aktien USA","Aktien USA Select"
US5010441013,851544,"KROGER CO.           DL 1","Aktien USA","Aktien Dow Jones"
US50105F1057,776950,"KRONOS WORLDWIDE   DL-, 01","Aktien USA","Aktien USA Select"
US5011471027,A2JH2F,"KRYSTAL BIOTECH DL-, 00001","Aktien USA","Aktien USA Select"
US5012421013,854118,"KULICKE + SOFFA IND.","Aktien USA","Aktien USA Select"
US50127T1097,A143UH,"KURA ONCOLOGY  DL-, 0001","Aktien USA","Aktien USA Select"
US5015562037,865545,"KYOCERA CORP. ADR/1 O.N.","Aktien International","Aktien International"
US50155Q1004,A3C5GK,"KYNDRYL HLDGS INC. DL-, 01","Aktien USA","Aktien USA Select"
US50186Q2021,576798,"LG ELECTRONICS GDR","Aktien International","Aktien International"
US50186V1026,A0B68Y,"LG DISPLAY CO.ADR SW 5000","Aktien USA","Aktien USA Select"
US50187J2078,A3DMP8,"LEJU HOLD. LTD ADR 1/10","Aktien International","Aktien International"
US50187T1060,A1W61X,"LGI HOMES INC.     DL-, 01","Aktien USA","Aktien USA Select"
US5018892084,254570,"LKQ CORP.","Aktien USA","Aktien USA Select"
US50189K1034,A2DJND,"LCI INDS           DL-, 01","Aktien USA","Aktien USA Select"
US50202M1027,A2P93Z,"LI AUTO INC.  (SP.ADR)/2","Aktien USA","Aktien USA Select"
US5020744042,A3CMTJ,"LM FNDG. AMER.    DL-, 001","Aktien USA","Aktien USA Select"
US50212V1008,A1JZ6S,"LPL FINANCIAL HLDS DL-, 01","Aktien USA","Aktien USA Select"
US5021601043,866808,"LSB IND. INC.      DL-, 10","Aktien USA","Aktien USA Select"
US50216C1080,919518,"LSI INDUSTRIES INC.","Aktien USA","Aktien USA Select"
US5021751020,884625,"LTC PTIES INC.     DL-, 01","Aktien USA","Aktien USA Select"
US5024311095,A2PM3H,"L3HARRIS TECHS INC.DL-, 01","Aktien USA","Aktien USA Select"
US5024413065,729780,"LVMH ADR        /2 EO-, 30","Aktien USA","Aktien USA Select"
US5053361078,860095,"LA-Z-BOY INC.        DL 1","Aktien USA","Aktien USA Select"
US50540R4092,895308,"LAB. CORP.OF AMER. DL-, 10","Aktien USA","Aktien USA Select"
US5057431042,A1XD2P,"LADDER CAPITAL CORP. REGISTERED SHS CL.A DL -, 001","Aktien USA","Aktien USA Select"
US5116371007,631666,"LAKELAND BANCORP","Aktien USA","Aktien USA Select"
US5117951062,897575,"LAKELAND INDS INC. DL-, 01","Aktien USA","Aktien USA Select"
US5128071082,869686,"LAM RESEARCH CORP.DL-, 001","Aktien USA","Aktien NASDAQ 100 Select"
US5128161099,A12FFH,"LAMAR ADVERTISING CO. (NEW)","Aktien USA","Aktien USA Select"
US5132721045,A2ATEK,"LAMB WESTON HOLDINGS INC.","Aktien USA","Aktien USA Select"
US5138471033,858141,"LANCASTER COLONY CORP.","Aktien USA","Aktien USA Select"
US5147661046,899376,"LANDEC CORP.       DL-, 01","Aktien USA","Aktien USA Select"
US5150981018,887830,"LANDSTAR SYS       DL-, 01","Aktien USA","Aktien USA Select"
US51509F1057,A110MJ,"LANDS END INC.     DL-, 01","Aktien USA","Aktien USA Select"
US51509P1030,A2QK2Y,"LANDSEA HOMES CORP. O.N.","Aktien USA","Aktien USA Select"
US5160122009,A3D5YL,"LANNETT CO. INC. NEW","Aktien USA","Aktien USA Select"
US5165441032,A117UE,"LANTHEUS HLDGS     DL-, 01","Aktien USA","Aktien USA Select"
US5168062058,A2P57T,"VITAL ENERGY INC.  DL-, 01","Aktien USA","Aktien USA Select"
US5171251003,A2P5PP,"LARIMAR THERAP.I. DL-, 001","Aktien USA","Aktien USA Select"
US5178341070,A0B8S2,"LAS VEGAS SANDS","Aktien USA","Aktien USA Select"
US51817R1068,A1J5XB,"LATAM AIRLINES GRP ADR 1","Aktien International","Aktien International"
US5184151042,878255,"LATTICE SEMICOND.  DL-, 01","Aktien USA","Aktien USA Select"
US5184391044,897933,"ESTEE LAUDER COS A DL-, 01","Aktien USA","Aktien USA Select"
US5186132032,A2DK0X,"LAUREATE EDUCATION CL.A","Aktien USA","Aktien USA Select"
US5207761058,860437,"DISTRIBUTION SOL.GRP.DL 1","Aktien USA","Aktien USA Select"
US52110H1005,A2JGKR,"LAZYDAYS HOLDINGS INC.","Aktien USA","Aktien USA Select"
US5218652049,A0YERL,"LEAR CORP.","Aktien USA","Aktien USA Select"
US52187K1016,A2DK5X,"LEAP THERAPEUTICS DL-, 001","Aktien USA","Aktien USA Select"
US5237684064,A2QQS2,"LEE ENTERPRISES INC. DL 2","Aktien USA","Aktien USA Select"
US5246601075,883524,"LEGGETT + PLATT    DL-, 01","Aktien USA","Aktien USA Select"
US52466B1035,A1J2MD,"LEGALZOOM.COM INC.DL-, 001","Aktien USA","Aktien USA Select"
US52472M1018,A2PDVC,"LEGACY HOUSING CO DL-, 001","Aktien USA","Aktien USA Select"
US52490G1022,A2P5AH,"LEGEND BIOTECH SP.ADS/2","Aktien International","Aktien International"
US5253271028,A1W5CT,"LEIDOS HOLDINGS INC.","Aktien USA","Aktien USA Select"
US5255582018,A0LB2B,"LEMAITRE VASCULAR DL -, 01","Aktien USA","Aktien USA Select"
US52567D1072,A2P7Z1,"LEMONADE INC.  DL-, 00001","Aktien USA","Aktien USA Select"
US52603A2087,A2PNFU,"LENDINGCLUB CORP.  DL-, 01","Aktien USA","Aktien USA Select"
US52603B1070,A12HU0,"LENDINGTREE        DL-, 01","Aktien USA","Aktien USA Select"
US5260571048,851022,"LENNAR CORP.A      DL-, 10","Aktien USA","Aktien USA Select"
US5260573028,258288,"LENNAR CORP. B     DL-, 10","Aktien USA","Aktien USA Select"
US5261071071,924838,"LENNOX INTERNATIONAL INC. REGISTERED SHARES DL -, 0","Aktien USA","Aktien USA Select"
US52634T2006,A1XEVQ,"LENTA LTD  GDR S 1/2","Aktien Europa","Aktien Europa Select"
US52661A1088,A2QQ8Z,"LEONARDO DRS INC.  DL-, 01","Aktien USA","Aktien USA Select"
US5270641096,A2QF42,"LESLIES INC.  DL -, 001","Aktien USA","Aktien USA Select"
US52736R1023,A2PFHR,"LEVI STRAUSS + CO. CL.A","Aktien USA","Aktien USA Select"
US5288771034,A2H97M,"LEXINFINTECH ADR/2 CL.A","Aktien International","Aktien International"
US5290431015,907209,"LEXINGTON REALTY TRUST","Aktien USA","Aktien USA Select"
US5301581048,985244,"LIB.ALL-ST.EQU. SBI","Aktien USA","Aktien USA Select"
US5303071071,A12DQA,"LIBERTY BROADBAND A","Aktien USA","Aktien USA Select"
US5303073051,A12DQC,"LIBERTY BROADBAND C","Aktien USA","Aktien USA Select"
US5312294094,A2AHD2,"LIBERTY MED.A SIRIUSXM GP","Aktien USA","Aktien USA Select"
US5312296073,A2AHD3,"LIBERTY MED.C SIRIUSXM GP","Aktien USA","Aktien USA Select"
US5312297063,A2AHD0,"LIBERTY MED. A BRAVES GRP","Aktien USA","Aktien USA Select"
US5312298541,A2AHEA,"LIBERTY MED.C FORMULA ONE","Aktien USA","Aktien USA Select"
US5312298707,A2AHDZ,"LIBERTY MED.A FORMULA ONE","Aktien USA","Aktien USA Select"
US5312298889,A2AHD1,"LIBERTY MED. C BRAVES GRP","Aktien USA","Aktien USA Select"
US5314651028,A11936,"LIBERTY TRIPADV. HLDGS A","Aktien USA","Aktien USA Select"
US5319141090,925083,"LIFEWAY FOODS INC.","Aktien USA","Aktien USA Select"
US53220K5048,A1C9RN,"LIGAND PHARMACEUTICALS INC.","Aktien USA","Aktien USA Select"
US53222K2050,A1420J,"LIFEVANTAGE CORP.","Aktien USA","Aktien USA Select"
US53222Q1031,A0ETCV,"LIFETIME BRANDS    DL-, 01","Aktien USA","Aktien USA Select"
US53223X1072,A2AP88,"LIFE STORAGE INC.","Aktien USA","Aktien USA Select"
US53224K3023,A2PT2T,"LIGHTBRIDGE CORP. DL-, 001","Aktien USA","Aktien USA Select"
US53225G1022,A1W0AW,"LIGHTINTHEBOX HLDGS S.ADR","Aktien International","Aktien International"
US53228T1016,A3CPE4,"LIGHTN. EMOTORS DL -, 0001","Aktien USA","Aktien USA Select"
US5324571083,858560,"ELI LILLY","Aktien USA","Aktien Dow Jones"
US53261M1045,A0MSRH,"LIMELIGHT NET.INC DL-, 001","Aktien USA","Aktien USA Select"
US53263P1057,A2APH1,"LIMBACH HLDGS    DL-, 0001","Aktien USA","Aktien USA Select"
US5327461043,A0YH5Z,"LIMONEIRA CO.      DL-, 01","Aktien USA","Aktien USA Select"
US5335351004,A0ER24,"LINCOLN EDUCAT.SERVICES","Aktien USA","Aktien USA Select"
US5339001068,908231,"LINCOLN ELECTR. HLDGS","Aktien USA","Aktien USA Select"
US5341871094,859406,"LINCOLN NATL","Aktien USA","Aktien USA Select"
US5352191093,A14WKW,"LINDBLAD EXPED. HLDGS","Aktien USA","Aktien USA Select"
US5355551061,904057,"LINDSAY CORP.        DL 1","Aktien USA","Aktien USA Select"
US53566P1093,A2PP89,"LINEAGE CELL THERAP.","Aktien International","Aktien International"
US53630X1046,A110VP,"LIPOCINE INC.NEW DL-, 0001","Aktien USA","Aktien USA Select"
US53635B1070,A0JEFP,"LIQUIDITY SERVICES DL-001","Aktien USA","Aktien USA Select"
US53635D2027,A2JRNS,"LIQUIDIA CORP.    DL-, 001","Aktien USA","Aktien USA Select"
US5367971034,914076,"LITHIA MOTORS INC.","Aktien USA","Aktien USA Select"
US5368041076,A0YJFZ,"LITHIUM CORP.    DL -, 001","Aktien International","Aktien International"
US5370081045,893593,"LITTELFUSE INC. REGISTERED SHARES DL -, 01","Aktien USA","Aktien USA Select"
US5380341090,A0H0VZ,"LIVE NATION ENTERTAINMENT INC. REGISTERED SHARES D","Aktien USA","Aktien USA Select"
US5381423087,A2DHCV,"LIVE VENTURES     DL-, 001","Aktien USA","Aktien USA Select"
US5381461012,936891,"LIVEPERSON INC.    DL-, 01","Aktien USA","Aktien USA Select"
US53814L1089,A2N464,"LIVENT CORP.","Aktien USA","Aktien USA Select"
US53815P1084,A2N63A,"LIVERAMP HLDGS     DL-, 10","Aktien USA","Aktien USA Select"
US53838J1051,A3DN57,"LIVEWIRE GROUP   DL-, 0001","Aktien USA","Aktien USA Select"
US53838L1008,A3CS1G,"LIVEVOX HOLDINGS DL-, 0001","Aktien USA","Aktien USA Select"
US5393192027,A2QJDN,"LIXTE BIOTECHN. HLDGS","Aktien USA","Aktien USA Select"
US5394391099,766625,"LLOYDS BKG ADR/4 LS -, 25","Aktien USA","Aktien USA Select"
US53946R1068,A143LM,"LOANDEPOT INC. A","Aktien USA","Aktien USA Select"
US5398301094,894648,"LOCKHEED MARTIN    DL 1","Aktien USA","Aktien Dow Jones"
US5404241086,851615,"LOEWS CORP.          DL 1","Aktien USA","Aktien USA Select"
US5414401035,A2QD05,"LOGIQ INC.         DL-, 01","Aktien USA","Aktien USA Select"
US54150E1047,A2H5T5,"LOMA NEGRA SP.ADR/5","Aktien USA","Aktien USA Select"
US5435181046,A2DX71,"LOOP INDUSTRIES DL-, 001","Aktien USA","Aktien USA Select"
US5463471053,861032,"LOUISIANA PACIFIC CORP.","Aktien USA","Aktien USA Select"
US5486611073,859545,"LOWE'S COS INC.    DL-, 50","Aktien USA","Aktien USA Select"
US5494981039,A3CVXG,"LUCID GROUP INC. A -, 0001","Aktien USA","Aktien USA Select"
US54951L1098,A2PJ6S,"LUCKIN COFFEE SP.ADR/8 A","Aktien International","Aktien International"
US54975P1021,A2QGE5,"LUFAX HLDG    SP.ADS 1/2","Aktien International","Aktien International"
US5500211090,A0MXBY,"LULULEMON ATHLETICA INC.","Aktien USA","Aktien NASDAQ 100 Select"
US5502411037,A2QMYN,"LUMEN TECHNOLOGIES   DL 1","Aktien USA","Aktien Dow Jones"
US55024U1097,A14WK0,"LUMENTUM HLDGS IN.DL-, 001","Aktien USA","Aktien USA Select"
US5504241051,A2QDGP,"LUMINAR TECHNOLOGIES    A","Aktien USA","Aktien USA Select"
US5505501073,A2H8ZP,"LUTHER BURBANK CORP.","Aktien USA","Aktien USA Select"
US55087P1049,A2PE38,"LYFT INC. CL.A -, 00001","Aktien USA","Aktien NASDAQ 100 Select"
US5510733075,A2G82N,"LYNAS RARE EAR. SP. ADR 1","Aktien International","Aktien International"
US55261F1049,863582,"M+T BANK           DL-, 50","Aktien USA","Aktien USA Select"
US55262C1009,874020,"MBIA INC.            DL 1","Aktien USA","Aktien USA Select"
US5526761086,870917,"M.D.C. HLDGS      DL -, 01","Aktien USA","Aktien USA Select"
US5526901096,858925,"MDU RESOURCES GROUP INC.","Aktien USA","Aktien USA Select"
US55272X6076,A3DH8P,"MFA FINANCIAL NEW DL -, 01","Aktien USA","Aktien USA Select"
US55279B2025,A1KATX,"MEI PHARMA INC.","Aktien USA","Aktien USA Select"
US5528481030,882538,"MGIC INVESTMENT CORP.","Aktien USA","Aktien USA Select"
US5529531015,880883,"MGM RESSORTS","Aktien USA","Aktien USA Select"
US55303J1060,A1JSBW,"MGP INGREDIENTS INC.(NEW)","Aktien USA","Aktien USA Select"
US55305B1017,888374,"M/I HOMES INC.     DL-, 01","Aktien USA","Aktien USA Select"
US55306N1046,920343,"MKS INSTRUMENTS INC.","Aktien USA","Aktien USA Select"
US55345K1034,A1JV8K,"MRC GLOBAL INC.    DL-, 01","Aktien USA","Aktien USA Select"
US5534981064,A1XFCC,"MSA SAFETY INC.","Aktien USA","Aktien USA Select"
US5535301064,898493,"MSC INDUSTR. DIRE.DL-, 001","Aktien USA","Aktien USA Select"
US55354G1004,A0M63R,"MSCI INC. A        DL-, 01","Aktien USA","Aktien USA Select"
US5538101024,A2JGNC,"MVB FINANCIAL CORP. DL 1","Aktien USA","Aktien USA Select"
US55405W1045,A0Q9UM,"MYR GROUP INC. (DEL.)","Aktien USA","Aktien USA Select"
US55405Y1001,A1JU1D,"MACOM TECHN.SOL.H.DL-, 001","Aktien USA","Aktien USA Select"
US55406W1036,A2QMNV,"MYT NETH.PARENT SP.ADS/1","Aktien USA","Aktien USA Select"
US5543821012,888353,"MACERICH CO., THE   DL-, 01","Aktien USA","Aktien USA Select"
US5544891048,892485,"VERIS RESIDENTIAL  DL-, 01","Aktien USA","Aktien USA Select"
US5560991094,A1W6ND,"MACROGENICS INC.   DL-, 01","Aktien USA","Aktien USA Select"
US55616P1049,A0MS7Y,"MACYS,  INC.        DL-, 01","Aktien USA","Aktien USA Select"
US5562691080,898166,"STEVEN MADDEN    DL-, 0001","Aktien USA","Aktien USA Select"
US55825T1034,A140F0,"MADISON SQUARE GAR.SP. A","Aktien USA","Aktien USA Select"
US5588681057,A2APCZ,"MADRIGAL PHARMAC.  DL-, 01","Aktien USA","Aktien USA Select"
US55910K1088,A2JPD6,"MAGENTA THERAP.   DL-, 001","Aktien USA","Aktien USA Select"
US55933J2033,A1C1SD,"MAGNACHIP SEMICONDUC.DEP.","Aktien USA","Aktien USA Select"
US55955D1000,A2P75A,"MAGNITE INC.    DL-, 00001","Aktien USA","Aktien USA Select"
US5603172082,A1C8BP,"VK CO. LTD. GDR REG S","Aktien Europa","Aktien Europa Select"
US56035L1044,A0X8Y3,"MAIN STREET CAP.CP.DL-, 01","Aktien USA","Aktien USA Select"
US56064Y1001,A2PNCT,"MAINSTREET BANCSH.    DL4","Aktien USA","Aktien USA Select"
US56117J1007,A1XB59,"MALIBU BOATS INC.A DL-, 01","Aktien USA","Aktien USA Select"
US56155L1089,A2AS8R,"MAMMOTH ENER.SVCS DL-, 01","Aktien USA","Aktien USA Select"
US5627501092,913804,"MANHATTAN ASSOC.   DL-, 01","Aktien USA","Aktien USA Select"
US5634201082,A0Q23R,"MANITEX INTERNATION.INC.","Aktien USA","Aktien USA Select"
